-215.05957185330442,241.61340120518184,5.991788311240327
-226.25622293927933,231.80355141109538,6.49176664318513
-237.47084991466394,221.60527270359574,6.091723089778171
-251.66892152656305,207.64394507625133,5.591650610810845
-267.1431616789696,191.19355919340697,6.291537989350047
-278.9780570563165,177.09239247016754,6.291440339462511
-295.7285634987657,155.49286156076147,6.491251533948727
-308.89364794407027,136.4234478656457,6.391066066988444
-313.04539347448105,130.194596269898,6.49099449741972
-317.4667367710494,123.08350084911967,6.190917869015706
-324.97050302977385,110.692362737131,6.390768229095336
-332.61810863522,96.40023279367392,5.99060723939143
-338.54036032106666,84.92680963975052,6.4904596401292025
-345.756782568123,69.1553944686186,6.890264109231374
-353.9618032180218,49.97377084837627,6.689994298421595
-405.520769661294,-77.14865111923226,7.286656817980543
-409.70887321247557,-88.4778469943069,7.386241947881423
-414.65205038568064,-104.16830772728773,7.685685211926582
-418.5347767294635,-118.45831161718097,7.585181758268462
-421.86948455109234,-135.42726484016828,7.48462356288006
-423.5957352271296,-153.73132025217507,7.484093088070253
-424.1988809601291,-176.2790816688307,6.983467917976853
-422.44769640460424,-200.07986493222558,6.7828795996134374
-419.42019631543207,-218.36861382494084,6.882477354329112
-414.5685753533535,-238.66388292668142,7.3820647478975445
-408.2431139188759,-256.6398900190567,8.781772096432093
-395.70827931335594,-284.3263239884029,7.1813833151058475
-386.83042210474474,-299.03199668001133,8.081252646144975
-374.62756274120073,-316.0448938137638,7.481157273908394
-362.2449163417606,-331.1202255717617,8.081104464410828
-347.51668153812557,-346.08902988893783,7.381125767341871
-332.0155300783796,-358.72299413582334,7.78125025084546
-313.91726774796285,-371.7177167130209,8.58141911882035
-295.2795235979425,-382.21419407342967,6.18168576307977
-279.73313622492276,-389.37371347558053,6.8819512547836155
-270.11774004988854,-393.3436424109888,7.982120848387439
-257.40198827681155,-397.39356222606165,9.182394203246162
-245.3152248178755,-401.37012199522803,9.082620154059384
-223.71166596101554,-405.7241195353747,7.283137135975522
-206.47552885690726,-407.7797416623912,6.483586162242574
-192.1959537427531,-408.77106431358203,6.3839682217883365
-175.65174740341018,-408.4984167584403,6.384462220625551
-160.71612150997552,-407.31462702864553,6.684931499452318
-144.4594668919118,-404.87351820477585,7.385475834202566
-131.60871672472922,-402.5422050470029,8.285901616826521
-120.25870757267873,-399.8978783401976,8.786292296220324
-106.72494513319965,-395.4646106456829,8.586810083881488
-92.97549940038316,-390.2366917644572,7.487348064178832
-78.72282356975586,-383.95451208522735,6.587922115745357
-66.07876265150064,-377.5647009994583,6.488448106856623
-51.75424001567127,-369.4658981746159,6.789056014034173
-41.01535246452126,-362.68318936024855,6.689524518385866
-23.374856070048253,-350.80344184199276,6.790279973770055
-1.7983376038388457,-334.7698529787846,6.2911868881022315
16.857510953331648,-320.55178143725425,6.191897579057894
33.42844891632726,-306.63441914489533,6.092518738526195
52.326805292815514,-290.97139690783695,6.2931279181742354
304.9632678195959,-81.15225145417284,5.192200619798179
334.3201128387481,-54.04121235721219,5.291019477960052
347.95158918429115,-40.08008785476258,5.790394651989352
364.70096029088336,-20.50904588725865,5.989553351249508
378.76345356228256,-1.7848229442041228,6.288767621216396
388.9530523416286,13.008532557394446,6.488142097174247
402.4669166441651,39.4166492688369,6.4871958659210165
413.4555412423565,68.61013751106529,7.286245906180103
420.3104091621084,97.86889493548559,6.285415392632366
423.6875941099495,129.36585053219756,5.984629412166832
422.21233260695357,161.69377874682627,6.083987197732029
417.43935272612293,192.785312519419,6.783434295567986
413.511834853158,207.54919582186434,7.183225033721328
408.7666265169721,221.2454481547847,6.983068704408623
402.1073310526874,236.84259355577126,6.382929628817834
394.7562218140298,251.4143208654168,6.1828287795758
384.4127414695279,269.5216007039702,6.682718016460811
367.3926024731179,292.1363586075163,6.28272102402417
355.5128453084261,304.9156983757431,6.282793413925191
344.23523817826094,315.70529411115234,6.082884697872032
329.82162352262765,327.2449984439681,6.383061927954856
313.6468406812527,338.1421000898783,6.283306626584675
307.65319326113774,342.42883999790183,6.383368762553857
286.75196651242567,352.77204041190873,5.883776023539866
275.699368925811,357.96644307193054,6.583972423719899
259.1205125595042,364.07066357273357,6.884320044042482
248.8587016413827,367.46062673489473,6.684533161453089
230.1592796692191,371.4951252958497,6.285000022842922
221.6407694699171,373.091822747161,6.185207860739695
196.19314698674964,375.66693218315856,6.1858887240762215
162.47873900618902,374.6896432731012,5.886893145369498
120.22795217086389,368.5564489651075,4.988186789552628
-12.338487089202616,340.702130212002,5.190860119807041
-35.872198977740325,335.2888557706016,5.191059045193185
-61.29296737758449,327.3887128246962,5.091277342179552
-84.37749689121172,318.92047687801835,5.891444448286961
-109.34909527487505,308.0474266937879,5.091601757927691
-133.07176980350044,296.2190109018769,5.7917135566104605
-157.0641115046227,282.29543542625686,5.891801970485716
-182.4583456593711,266.3388758969854,5.391815337497974
-199.7743511727386,253.69039946252633,5.991814369963265
